Date,Country,Confirmed new,Confirmed,Deaths new,Deaths,Recovered new,Recovered,Ill
2020-11-23,Andorra,48,6304,0,76,47,5405,823
2020-11-23,Angola,141,14634,0,337,5,7351,6946
2020-11-23,Antigua and Barbuda,0,139,0,4,0,128,7
2020-11-23,Argentina,4265,1374631,120,37122,8308,1203800,133709
2020-11-23,Armenia,485,126709,24,1976,1009,95099,29634
2020-11-23,Australia,9,27843,0,907,6,22358,4578
2020-11-23,Austria,3145,250333,71,2459,6267,175527,72347
2020-11-23,Azerbaijan,2187,95281,29,1160,634,64475,29646
2020-11-23,Bahamas,18,7431,0,163,0,5652,1616
2020-11-23,Bahrain,181,85886,1,339,188,84017,1530
2020-11-23,Bangladesh,2419,449760,28,6416,2183,364611,78733
2020-11-23,Barbados,1,260,0,7,0,241,12
2020-11-23,Belarus,1483,125482,8,1104,850,104698,19680
2020-11-23,Belgium,1123,559902,137,15755,0,0,544147
2020-11-23,Belize,66,5249,4,120,35,2877,2252
2020-11-23,Benin,0,2916,0,43,0,2579,294
2020-11-23,Bhutan,4,386,0,0,3,363,23
2020-11-23,Bolivia,56,144034,9,8916,210,119548,15570
2020-11-23,Bosnia and Herzegovina,547,80553,66,2342,1344,45760,32451
2020-11-23,Botswana,398,9992,0,31,396,7692,2269
2020-11-23,Brazil,16207,6087608,302,169485,23211,5481184,436939
2020-11-23,Brunei,1,149,0,3,0,145,1
2020-11-23,Bulgaria,3146,124966,189,3069,1702,38226,83671
2020-11-23,Burkina Faso,19,2754,0,68,20,2552,134
2020-11-23,Burma,1259,80505,26,1765,1130,59888,18852
2020-11-23,Burundi,2,664,0,1,0,575,88
2020-11-23,Cabo Verde,26,10302,0,104,61,9791,407
2020-11-23,Cambodia,0,306,0,0,1,296,10
2020-11-23,Cameroon,314,23842,0,435,0,22177,1230
2020-11-23,Canada,6795,340731,79,11662,5178,274315,54754
2020-11-23,Central African Republic,0,4911,0,63,0,1924,2924
2020-11-23,Chad,6,1648,0,101,7,1476,71
2020-11-23,Chile,1440,542080,37,15106,1403,517524,9450
2020-11-23,China,95,92211,0,4742,24,86816,653
2020-11-23,Colombia,6562,1254979,192,35479,7965,1158897,60603
2020-11-23,Comoros,0,596,0,7,0,572,17
2020-11-23,Congo (Brazzaville),0,5632,0,93,1101,4988,551
2020-11-23,Congo (Kinshasa),98,12278,2,329,86,11386,563
2020-11-23,Costa Rica,2877,132295,33,1641,1964,81336,49318
2020-11-23,Cote d'Ivoire,10,21148,0,131,21,20819,198
2020-11-23,Croatia,1973,105691,45,1398,2638,85018,19275
2020-11-23,Cuba,33,7879,0,132,22,7356,391
2020-11-23,Cyprus,304,8947,0,44,0,2055,6848
2020-11-23,Czechia,4375,496638,164,7360,7881,405982,83296
2020-11-23,Denmark,1169,72172,5,789,758,56547,14836
2020-11-23,Diamond Princess,0,712,0,13,0,659,40
2020-11-23,Djibouti,0,5668,0,61,0,5555,52
2020-11-23,Dominica,5,77,0,0,8,63,14
2020-11-23,Dominican Republic,419,138829,1,2311,330,112882,23636
2020-11-23,Ecuador,301,185944,24,13225,0,164009,8710
2020-11-23,Egypt,354,113381,12,6560,100,101981,4840
2020-11-23,El Salvador,0,37562,6,1081,0,34297,2184
2020-11-23,Equatorial Guinea,7,5137,0,85,30,5005,47
2020-11-23,Eritrea,7,558,0,0,0,473,85
2020-11-23,Estonia,232,9956,4,92,21,5720,4144
2020-11-23,Eswatini,14,6233,0,120,11,5869,244
2020-11-23,Ethiopia,418,106203,4,1651,148,65839,38713
2020-11-23,Fiji,0,35,0,2,0,33,0
2020-11-23,Finland,297,21936,9,384,0,15300,6252
2020-11-23,France,5062,2197830,506,49311,911,158170,1990349
2020-11-23,Gabon,19,9150,0,59,23,8999,92
2020-11-23,Gambia,0,3726,0,123,0,3582,21
2020-11-23,Georgia,3958,108690,36,1012,3531,89170,18508
2020-11-23,Germany,14455,946822,301,14460,18748,630375,301987
2020-11-23,Ghana,67,50941,0,323,194,49599,1019
2020-11-23,Greece,1387,93006,84,1714,0,23074,68218
2020-11-23,Grenada,0,41,0,0,0,30,11
2020-11-23,Guatemala,93,118722,16,4092,406,107819,6811
2020-11-23,Guinea,15,12841,0,75,15,11853,913
2020-11-23,Guinea-Bissau,1,2422,0,43,23,2309,70
2020-11-23,Guyana,21,5154,3,146,15,4034,974
2020-11-23,Haiti,0,9214,0,232,32,7886,1096
2020-11-23,Holy See,0,27,0,0,0,15,12
2020-11-23,Honduras,776,105211,12,2869,408,46616,55726
2020-11-23,Hungary,3334,177952,91,3891,424,43339,130722
2020-11-23,Iceland,12,5289,0,26,19,5065,198
2020-11-23,India,37975,9177840,480,134218,42314,8604955,438667
2020-11-23,Indonesia,4442,502110,118,16002,4198,422386,63722
2020-11-23,Iran,12460,866821,453,45255,6961,610406,211160
2020-11-23,Iraq,2136,537457,38,11996,2202,467654,57807
2020-11-23,Ireland,250,70711,0,2023,0,23364,45324
2020-11-23,Israel,959,330275,7,2820,661,318292,9163
2020-11-23,Italy,22927,1431795,630,50453,31395,584493,796849
2020-11-23,Jamaica,59,10343,1,239,13,5518,4586
2020-11-23,Japan,1520,134554,6,1949,1070,111343,21262
2020-11-23,Jordan,4981,188410,66,2302,5996,120014,66094
2020-11-23,Kazakhstan,44,167385,0,2372,27,142892,22121
2020-11-23,Kenya,413,77785,12,1392,396,51903,24490
2020-11-23,"Korea, South",349,31353,1,510,183,26722,4121
2020-11-23,Kosovo,645,34940,12,926,353,21396,12618
2020-11-23,Kuwait,337,140393,2,868,670,132848,6677
2020-11-23,Kyrgyzstan,304,69885,6,1237,349,61160,7488
2020-11-23,Laos,14,39,0,0,0,23,16
2020-11-23,Latvia,116,13236,9,162,0,1635,11439
2020-11-23,Lebanon,1041,117517,11,911,1412,69079,47527
2020-11-23,Lesotho,0,2086,0,44,0,1276,766
2020-11-23,Liberia,0,1551,0,82,0,1331,138
2020-11-23,Libya,650,78473,13,1102,678,49592,27779
2020-11-23,Liechtenstein,44,1156,4,12,69,952,192
2020-11-23,Lithuania,1189,48197,20,459,1280,19616,28122
2020-11-23,Luxembourg,1349,31111,13,273,1990,22004,8834
2020-11-23,MS Zaandam,0,9,0,2,0,0,7
2020-11-23,Madagascar,0,17341,0,251,0,16657,433
2020-11-23,Malawi,6,6009,0,185,2,5443,381
2020-11-23,Malaysia,1884,56659,2,337,883,42480,13842
2020-11-23,Maldives,150,12758,0,46,16,11615,1097
2020-11-23,Mali,71,4326,1,146,20,3044,1136
2020-11-23,Malta,80,9004,2,113,177,6831,2060
2020-11-23,Marshall Islands,0,4,0,0,0,1,3
2020-11-23,Mauritania,39,8167,0,169,18,7609,389
2020-11-23,Mauritius,0,494,0,10,0,433,51
2020-11-23,Mexico,7483,1049358,250,101926,5589,784693,162739
2020-11-23,Micronesia,0,0,0,0,0,0,0
2020-11-23,Moldova,477,98418,20,2169,1326,80882,15367
2020-11-23,Monaco,1,583,0,3,6,518,62
2020-11-23,Mongolia,32,672,0,0,2,342,330
2020-11-23,Montenegro,556,31618,5,444,540,20031,11143
2020-11-23,Morocco,2587,327528,80,5396,4701,275158,46974
2020-11-23,Mozambique,72,15109,2,126,78,13229,1754
2020-11-23,Namibia,32,13897,0,145,9,13234,518
2020-11-23,Nepal,1980,222288,16,1337,3043,202067,18884
2020-11-23,Netherlands,5208,497501,54,9021,51,6693,481787
2020-11-23,New Zealand,1,2031,0,25,0,1953,53
2020-11-23,Nicaragua,0,5725,0,159,0,4225,1341
2020-11-23,Niger,13,1381,0,70,0,1166,145
2020-11-23,Nigeria,56,66439,1,1168,165,62241,3030
2020-11-23,North Macedonia,384,55127,35,1546,528,32894,20687
2020-11-23,Norway,418,33183,5,311,0,17998,14874
2020-11-23,Oman,275,122356,6,1386,308,113577,7393
2020-11-23,Pakistan,2954,379883,48,7744,875,331760,40379
2020-11-23,Panama,875,155658,16,2973,1042,137004,15681
2020-11-23,Papua New Guinea,26,630,0,7,2,588,35
2020-11-23,Paraguay,596,77072,8,1665,555,55046,20361
2020-11-23,Peru,1589,949670,46,35595,0,879439,34636
2020-11-23,Philippines,1796,420614,50,8173,118,386604,25837
2020-11-23,Poland,15002,876333,156,13774,14897,438868,423691
2020-11-23,Portugal,4044,264802,74,3971,3908,176827,84004
2020-11-23,Qatar,186,137415,0,236,204,134486,2693
2020-11-23,Romania,4207,422852,130,10177,1696,296844,115831
2020-11-23,Russia,24891,2096749,354,36192,15955,1598723,461834
2020-11-23,Rwanda,61,5726,0,47,33,5197,482
2020-11-23,Saint Kitts and Nevis,0,20,0,0,0,19,1
2020-11-23,Saint Lucia,3,223,0,2,46,106,115
2020-11-23,Saint Vincent and the Grenadines,0,84,0,0,0,78,6
2020-11-23,Samoa,0,1,0,0,0,0,1
2020-11-23,San Marino,33,1428,1,44,67,1149,235
2020-11-23,Sao Tome and Principe,2,981,0,17,3,926,38
2020-11-23,Saudi Arabia,231,355489,16,5796,445,343816,5877
2020-11-23,Senegal,15,15897,0,330,28,15516,51
2020-11-23,Serbia,5067,126187,38,1237,0,0,124950
2020-11-23,Seychelles,3,166,0,0,0,159,7
2020-11-23,Sierra Leone,1,2406,0,74,0,1828,504
2020-11-23,Singapore,5,58165,0,28,4,58071,66
2020-11-23,Slovakia,231,96472,22,693,2050,47933,47846
2020-11-23,Slovenia,470,65778,45,1097,421,44558,20123
2020-11-23,Solomon Islands,0,16,0,0,0,5,11
2020-11-23,Somalia,0,4445,0,113,0,3412,920
2020-11-23,South Africa,2080,769759,65,20968,1096,711195,37596
2020-11-23,South Sudan,0,3047,0,60,0,1290,1697
2020-11-23,Spain,25886,1582616,512,43131,0,150376,1389109
2020-11-23,Sri Lanka,337,20508,3,90,428,14497,5921
2020-11-23,Sudan,244,16431,0,1197,0,9737,5497
2020-11-23,Suriname,1,5297,0,116,5,5173,8
2020-11-23,Sweden,0,208295,0,6406,0,0,201889
2020-11-23,Switzerland,9751,300352,166,4222,26000,206700,89430
2020-11-23,Syria,70,7295,4,380,58,3155,3760
2020-11-23,Taiwan*,1,618,0,7,1,549,62
2020-11-23,Tajikistan,38,11932,0,86,41,11312,534
2020-11-23,Tanzania,0,509,0,21,0,183,305
2020-11-23,Thailand,-10,3910,0,60,-11,3755,95
2020-11-23,Timor-Leste,0,30,0,0,0,30,0
2020-11-23,Togo,11,2854,0,64,26,2274,516
2020-11-23,Trinidad and Tobago,25,6475,0,115,12,5622,738
2020-11-23,Tunisia,485,89196,41,2862,1597,63846,22488
2020-11-23,Turkey,6713,453535,153,12511,3254,377891,63133
2020-11-23,US,173993,12521898,1110,260558,107087,4633600,7627740
2020-11-23,Uganda,197,18165,9,181,64,8675,9309
2020-11-23,Ukraine,11227,653442,131,11423,4190,303782,338237
2020-11-23,United Arab Emirates,1065,160055,2,554,707,149578,9923
2020-11-23,United Kingdom,15465,1531270,207,55327,11,3336,1472607
2020-11-23,Uruguay,64,4763,0,71,85,3764,928
2020-11-23,Uzbekistan,157,71774,1,604,227,69054,2116
2020-11-23,Vanuatu,0,1,0,0,0,0,1
2020-11-23,Venezuela,308,100143,2,873,630,94985,4285
2020-11-23,Vietnam,5,1312,0,35,9,1151,126
2020-11-23,West Bank and Gaza,1552,73196,9,645,517,59538,13013
2020-11-23,Yemen,3,2072,0,604,1,1379,89
2020-11-23,Zambia,30,17454,0,357,0,16701,396
2020-11-23,Zimbabwe,88,9308,5,273,38,8288,747
2020-11-24,Afghanistan,186,45174,13,1715,146,36122,7337
2020-11-24,Albania,744,34300,19,735,436,16666,16899
2020-11-24,Algeria,1133,77000,15,2309,649,50070,24621
2020-11-24,Andorra,47,6351,0,76,98,5503,772
2020-11-24,Angola,108,14742,1,338,93,7444,6960
2020-11-24,Antigua and Barbuda,0,139,0,4,0,128,7
2020-11-24,Argentina,7164,1381795,310,37432,6834,1210634,133729
2020-11-24,Armenia,813,127522,26,2002,3845,98944,26576
2020-11-24,Australia,10,27853,0,907,4,22362,4584
2020-11-24,Austria,4377,254710,118,2577,7093,182620,69513
2020-11-24,Azerbaijan,3646,98927,34,1194,1259,65734,31999
2020-11-24,Bahamas,29,7460,0,163,56,5708,1589
2020-11-24,Bahrain,130,86016,1,340,149,84166,1510
2020-11-24,Bangladesh,2230,451990,32,6448,2266,366877,78665
2020-11-24,Barbados,2,262,0,7,1,242,13
2020-11-24,Belarus,1471,126953,8,1112,1137,105835,20006
2020-11-24,Belgium,1901,561803,183,15938,0,0,545865
2020-11-24,Belize,86,5335,5,125,22,2899,2311
2020-11-24,Benin,0,2916,0,43,0,2579,294
2020-11-24,Bhutan,0,386,0,0,0,363,23
2020-11-24,Bolivia,113,144147,12,8928,287,119835,15384
2020-11-24,Bosnia and Herzegovina,1186,81739,52,2394,1765,47525,31820
2020-11-24,Botswana,0,9992,0,31,0,7692,2269
2020-11-24,Brazil,31100,6118708,630,170115,28461,5509645,438948
2020-11-24,Brunei,1,150,0,3,0,145,2
2020-11-24,Bulgaria,4382,129348,157,3226,1876,40102,86020
2020-11-24,Burkina Faso,3,2757,0,68,5,2557,132
2020-11-24,Burma,1731,82236,19,1784,1077,60965,19487
2020-11-24,Burundi,9,673,0,1,0,575,97
2020-11-24,Cabo Verde,98,10400,0,104,42,9833,463
2020-11-24,Cambodia,1,307,0,0,2,298,9
2020-11-24,Cameroon,27,23869,1,436,0,22177,1256
2020-11-24,Canada,5282,346013,100,11762,3876,278191,56060
2020-11-24,Central African Republic,0,4911,0,63,0,1924,2924
2020-11-24,Chad,1,1649,0,101,17,1493,55
2020-11-24,Chile,1007,543087,25,15131,1310,518834,9122
2020-11-24,China,85,92296,0,4742,31,86847,707
2020-11-24,Colombia,7515,1262494,198,35677,8960,1167857,58960
2020-11-24,Comoros,11,607,0,7,7,579,21
2020-11-24,Congo (Brazzaville),0,5632,0,93,0,4988,551
2020-11-24,Congo (Kinshasa),32,12310,2,331,47,11433,546
2020-11-24,Costa Rica,895,133190,21,1662,637,81973,49555
2020-11-24,Cote d'Ivoire,8,21156,0,131,14,20833,192
2020-11-24,Croatia,2323,108014,47,1445,2390,87408,19161
2020-11-24,Cuba,71,7950,1,133,72,7428,389
2020-11-24,Cyprus,252,9199,2,46,0,2055,7098
2020-11-24,Czechia,5896,502534,139,7499,10850,416832,78203
2020-11-24,Denmark,1367,73539,8,797,1044,57591,15151
2020-11-24,Diamond Princess,0,712,0,13,0,659,40
2020-11-24,Djibouti,1,5669,0,61,14,5569,39
2020-11-24,Dominica,0,77,0,0,0,63,14
2020-11-24,Dominican Republic,282,139111,2,2313,252,113134,23664
2020-11-24,Ecuador,492,186436,39,13264,0,164009,9163
2020-11-24,Egypt,361,113742,13,6573,122,102103,5066
2020-11-24,El Salvador,322,37884,5,1086,298,34595,2203
2020-11-24,Equatorial Guinea,0,5137,0,85,0,5005,47
2020-11-24,Eritrea,0,558,0,0,0,473,85
2020-11-24,Estonia,203,10159,2,94,294,6014,4051
2020-11-24,Eswatini,14,6247,0,120,9,5878,249
2020-11-24,Ethiopia,388,106591,10,1661,179,66018,38912
2020-11-24,Fiji,3,38,0,2,0,33,3
2020-11-24,Finland,353,22289,0,384,0,15300,6605
2020-11-24,France,9921,2207751,1011,50322,2087,160257,1997172
2020-11-24,Gabon,0,9150,0,59,0,8999,92
2020-11-24,Gambia,0,3726,0,123,3,3585,18
2020-11-24,Georgia,3128,111818,39,1051,3045,92215,18552
2020-11-24,Germany,16370,963192,372,14832,18695,649070,299290
2020-11-24,Ghana,243,51184,0,323,430,50029,832
2020-11-24,Greece,2131,95137,101,1815,0,23074,70248
2020-11-24,Grenada,0,41,0,0,0,30,11
2020-11-24,Guatemala,627,119349,7,4099,519,108338,6912
2020-11-24,Guinea,22,12863,0,75,24,11877,911
2020-11-24,Guinea-Bissau,0,2422,0,43,0,2309,70
2020-11-24,Guyana,35,5189,1,147,170,4204,838
2020-11-24,Haiti,10,9224,0,232,0,7886,1106
2020-11-24,Holy See,0,27,0,0,0,15,12
2020-11-24,Honduras,0,105211,0,2869,0,46616,55726
2020-11-24,Hungary,3929,181881,117,4008,681,44020,133853
2020-11-24,Iceland,9,5298,0,26,21,5086,186
2020-11-24,India,44376,9222216,481,134699,37816,8642771,444746
2020-11-24,Indonesia,4192,506302,109,16111,2927,425313,64878
2020-11-24,Iran,13721,880542,483,45738,7309,617715,217089
2020-11-24,Iraq,2292,539749,35,12031,2130,469784,57934
2020-11-24,Ireland,219,70930,5,2028,0,23364,45538
2020-11-24,Israel,857,331132,6,2826,561,318853,9453
2020-11-24,Italy,23227,1455022,853,51306,20837,605330,798386
2020-11-24,Jamaica,79,10422,4,243,54,5572,4607
2020-11-24,Japan,1232,135786,14,1963,1042,112385,21438
2020-11-24,Jordan,4586,192996,78,2380,5419,125433,65183
2020-11-24,Kazakhstan,1418,168803,1,2373,1571,144463,21967
2020-11-24,Kenya,727,78512,17,1409,806,52709,24394
2020-11-24,"Korea, South",382,31735,3,513,103,26825,4397
2020-11-24,Kosovo,609,35549,13,939,350,21746,12864
2020-11-24,Kuwait,402,140795,2,870,559,133407,6518
2020-11-24,Kyrgyzstan,481,70366,4,1241,433,61593,7532
2020-11-24,Laos,0,39,0,0,0,23,16
2020-11-24,Latvia,457,13693,13,175,16,1651,11867
2020-11-24,Lebanon,1188,118705,23,934,1476,70555,47216
2020-11-24,Lesotho,6,2092,0,44,1,1277,771
2020-11-24,Liberia,0,1551,0,82,0,1331,138
2020-11-24,Libya,707,79180,8,1110,712,50304,27766
2020-11-24,Liechtenstein,2,1158,1,13,0,952,193
2020-11-24,Lithuania,1171,49368,18,477,1203,20819,28072
2020-11-24,Luxembourg,373,31484,10,283,185,22189,9012
2020-11-24,MS Zaandam,0,9,0,2,0,0,7
2020-11-24,Madagascar,0,17341,0,251,0,16657,433
2020-11-24,Malawi,8,6017,0,185,2,5445,387
2020-11-24,Malaysia,2188,58847,4,341,1673,44153,14353
2020-11-24,Maldives,52,12810,0,46,45,11660,1104
2020-11-24,Mali,91,4417,2,148,10,3054,1215
2020-11-24,Malta,133,9137,4,117,107,6938,2082
2020-11-24,Marshall Islands,0,4,0,0,0,1,3
2020-11-24,Mauritania,26,8193,0,169,27,7636,388
2020-11-24,Mauritius,0,494,0,10,0,433,51
2020-11-24,Mexico,10794,1060152,813,102739,6823,791516,165897
2020-11-24,Micronesia,0,0,0,0,0,0,0
2020-11-24,Moldova,1215,99633,19,2188,1453,82335,15110
2020-11-24,Monaco,4,587,0,3,5,523,61
2020-11-24,Mongolia,27,699,0,0,0,342,357
2020-11-24,Montenegro,570,32188,6,450,596,20627,11111
2020-11-24,Morocco,3999,331527,73,5469,4118,279276,46782
2020-11-24,Mozambique,122,15231,1,127,179,13408,1696
2020-11-24,Namibia,41,13938,0,145,38,13272,521
2020-11-24,Nepal,1790,224078,24,1361,2791,204858,17859
2020-11-24,Netherlands,4002,501503,90,9111,29,6722,485670
2020-11-24,New Zealand,8,2039,0,25,2,1955,59
2020-11-24,Nicaragua,59,5784,1,160,0,4225,1399
2020-11-24,Niger,25,1406,0,70,3,1169,167
2020-11-24,Nigeria,168,66607,1,1169,70,62311,3127
2020-11-24,North Macedonia,1037,56164,15,1561,998,33892,20711
2020-11-24,Norway,534,33717,3,314,0,17998,15405
2020-11-24,Oman,223,122579,5,1391,279,113856,7332
2020-11-24,Pakistan,3009,382892,59,7803,1214,332974,42115
2020-11-24,Panama,1272,156930,13,2986,1003,138007,15937
2020-11-24,Papua New Guinea,0,630,0,7,0,588,35
2020-11-24,Paraguay,819,77891,12,1677,485,55531,20683
2020-11-24,Peru,887,950557,46,35641,3161,882600,32316
2020-11-24,Philippines,1108,421722,12,8185,188,386792,26745
2020-11-24,Poland,32733,909066,540,14314,15849,454717,440035
2020-11-24,Portugal,3919,268721,85,4056,7406,184233,80432
2020-11-24,Qatar,227,137642,0,236,212,134698,2708
2020-11-24,Romania,7753,430605,196,10373,7344,304188,116044
2020-11-24,Russia,24087,2120836,483,36675,22742,1621465,462696
2020-11-24,Rwanda,24,5750,0,47,44,5241,462
2020-11-24,Saint Kitts and Nevis,2,22,0,0,0,19,3
2020-11-24,Saint Lucia,3,226,0,2,3,109,115
2020-11-24,Saint Vincent and the Grenadines,0,84,0,0,0,78,6
2020-11-24,Samoa,0,1,0,0,0,0,1
2020-11-24,San Marino,0,1428,0,44,0,1149,235
2020-11-24,Sao Tome and Principe,0,981,0,17,0,926,38
2020-11-24,Saudi Arabia,252,355741,15,5811,495,344311,5619
2020-11-24,Senegal,11,15908,1,331,11,15527,50
2020-11-24,Serbia,6842,133029,37,1274,0,0,131755
2020-11-24,Seychelles,0,166,0,0,0,159,7
2020-11-24,Sierra Leone,0,2406,0,74,1,1829,503
2020-11-24,Singapore,18,58183,0,28,8,58079,76
2020-11-24,Slovakia,1021,97493,16,709,2805,50738,46046
2020-11-24,Slovenia,1302,67080,59,1156,1029,45587,20337
2020-11-24,Solomon Islands,1,17,0,0,0,5,12
2020-11-24,Somalia,0,4445,0,113,0,3412,920
2020-11-24,South Africa,2493,772252,115,21083,5249,716444,34725
2020-11-24,South Sudan,0,3047,0,60,0,1290,1697
2020-11-24,Spain,12228,1594844,537,43668,0,150376,1400800
2020-11-24,Sri Lanka,459,20967,4,94,465,14962,5911
2020-11-24,Sudan,218,16649,5,1202,117,9854,5593
2020-11-24,Suriname,3,5300,1,117,4,5177,6
2020-11-24,Sweden,17265,225560,0,6406,0,0,219154
2020-11-24,Switzerland,4241,304593,86,4308,4800,211500,88785
2020-11-24,Syria,74,7369,5,385,58,3213,3771
2020-11-24,Taiwan*,0,618,0,7,0,549,62
2020-11-24,Tajikistan,39,11971,0,86,43,11355,530
2020-11-24,Tanzania,0,509,0,21,0,183,305
2020-11-24,Thailand,16,3926,0,60,25,3780,86
2020-11-24,Timor-Leste,0,30,0,0,0,30,0
2020-11-24,Togo,18,2872,0,64,21,2295,513
2020-11-24,Trinidad and Tobago,13,6488,0,115,17,5639,734
2020-11-24,Tunisia,1017,90213,73,2935,1457,65303,21975
2020-11-24,Turkey,7381,460916,161,12672,3678,381569,66675
2020-11-24,US,175103,12697001,2139,262697,63064,4696664,7737640
2020-11-24,Uganda,241,18406,5,186,89,8764,9456
2020-11-24,Ukraine,12526,665968,196,11619,8782,312564,341785
2020-11-24,United Arab Emirates,1310,161365,5,559,683,150261,10545
2020-11-24,United Kingdom,11344,1542614,608,55935,72,3408,1483271
2020-11-24,Uruguay,107,4870,1,72,63,3827,971
2020-11-24,Uzbekistan,211,71985,0,604,186,69240,2141
2020-11-24,Vanuatu,0,1,0,0,0,0,1
2020-11-24,Venezuela,355,100498,3,876,359,95344,4278
2020-11-24,Vietnam,4,1316,0,35,2,1153,128
2020-11-24,West Bank and Gaza,1811,75007,11,656,471,60009,14342
2020-11-24,Yemen,1,2073,0,604,0,1379,90
2020-11-24,Zambia,12,17466,0,357,6,16707,402
2020-11-24,Zimbabwe,90,9398,1,274,9,8297,827
2020-11-25,Afghanistan,210,45384,13,1728,23,36145,7511
2020-11-25,Albania,644,34944,8,743,365,17031,17170
2020-11-25,Algeria,1025,78025,20,2329,642,50712,24984
2020-11-25,Andorra,77,6428,0,76,39,5542,810
2020-11-25,Angola,79,14821,2,340,73,7517,6964
2020-11-25,Antigua and Barbuda,1,140,0,4,1,129,7
2020-11-25,Argentina,8593,1390388,282,37714,6650,1217284,135390
2020-11-25,Armenia,1563,129085,38,2040,1969,100913,26132
2020-11-25,Australia,12,27865,0,907,7,22369,4589
2020-11-25,Austria,5802,260512,90,2667,6439,189059,68786
2020-11-25,Azerbaijan,3469,102396,30,1224,1229,66963,34209
2020-11-25,Bahamas,9,7469,0,163,25,5733,1573
2020-11-25,Bahrain,169,86185,0,340,169,84335,1510
2020-11-25,Bangladesh,2156,454146,39,6487,2302,369179,78480
2020-11-25,Barbados,1,263,0,7,1,243,13
2020-11-25,Belarus,1496,128449,7,1119,1617,107452,19878
2020-11-25,Belgium,3164,564967,139,16077,0,0,548890
2020-11-25,Belize,88,5423,4,129,87,2986,2308
2020-11-25,Benin,58,2974,0,43,0,2579,352
2020-11-25,Bhutan,0,386,0,0,4,367,19
2020-11-25,Bolivia,129,144276,5,8933,374,120209,15134
2020-11-25,Bosnia and Herzegovina,1589,83328,35,2429,685,48210,32689
2020-11-25,Botswana,0,9992,0,31,0,7692,2269
2020-11-25,Brazil,47898,6166606,654,170769,24365,5534010,461827
2020-11-25,Brunei,0,150,0,3,0,145,2
2020-11-25,Bulgaria,3712,133060,141,3367,2518,42620,87073
2020-11-25,Burkina Faso,20,2777,0,68,10,2567,142
2020-11-25,Burma,1330,83566,26,1810,2401,63366,18390
2020-11-25,Burundi,0,673,0,1,0,575,97
2020-11-25,Cabo Verde,126,10526,0,104,67,9900,522
2020-11-25,Cambodia,0,307,0,0,0,298,9
2020-11-25,Cameroon,46,23915,1,437,0,22177,1301
2020-11-25,Canada,4958,350971,58,11820,3692,281883,57268
2020-11-25,Central African Republic,0,4911,0,63,0,1924,2924
2020-11-25,Chad,6,1655,0,101,1,1494,60
2020-11-25,Chile,1005,544092,7,15138,1346,520180,8774
2020-11-25,China,106,92402,0,4742,41,86888,772
2020-11-25,Colombia,8497,1270991,183,35860,7102,1174959,60172
2020-11-25,Comoros,0,607,0,7,0,579,21
2020-11-25,Congo (Brazzaville),0,5632,0,93,0,4988,551
2020-11-25,Congo (Kinshasa),55,12365,0,331,0,11433,601
2020-11-25,Costa Rica,1330,134520,12,1674,638,82611,50235
2020-11-25,Cote d'Ivoire,12,21168,0,131,10,20843,194
2020-11-25,Croatia,3603,111617,56,1501,2017,89425,20691
2020-11-25,Cuba,76,8026,0,133,42,7470,423
2020-11-25,Cyprus,254,9453,1,47,0,2055,7351
2020-11-25,Czechia,2681,505215,112,7611,825,417657,79947
2020-11-25,Denmark,1183,74722,5,802,1073,58664,15256
2020-11-25,Diamond Princess,0,712,0,13,0,659,40
2020-11-25,Djibouti,1,5670,0,61,6,5575,34
2020-11-25,Dominica,0,77,0,0,0,63,14
2020-11-25,Dominican Republic,285,139396,2,2315,129,113263,23818
2020-11-25,Ecuador,794,187230,24,13288,0,164009,9933
2020-11-25,Egypt,365,114107,12,6585,98,102201,5321
2020-11-25,El Salvador,0,37884,0,1086,0,34595,2203
2020-11-25,Equatorial Guinea,0,5137,0,85,0,5005,47
2020-11-25,Eritrea,0,558,0,0,0,473,85
2020-11-25,Estonia,382,10541,3,97,38,6052,4392
2020-11-25,Eswatini,25,6272,0,120,23,5901,251
2020-11-25,Ethiopia,518,107109,3,1664,556,66574,38871
2020-11-25,Fiji,0,38,0,2,0,33,3
2020-11-25,Finland,363,22652,4,388,1500,16800,5464
2020-11-25,France,16754,2224505,388,50710,1873,162130,2011665
2020-11-25,Gabon,23,9173,0,59,17,9016,98
2020-11-25,Gambia,1,3727,0,123,2,3587,17
2020-11-25,Georgia,3071,114889,34,1085,3366,95581,18223
2020-11-25,Germany,32687,995879,378,15210,17303,666373,314296
2020-11-25,Ghana,41,51225,0,323,98,50127,775
2020-11-25,Greece,2151,97288,87,1902,0,23074,72312
2020-11-25,Grenada,0,41,0,0,0,30,11
2020-11-25,Guatemala,640,119989,8,4107,516,108854,7028
2020-11-25,Guinea,66,12929,1,76,25,11902,951
2020-11-25,Guinea-Bissau,0,2422,0,43,0,2309,70
2020-11-25,Guyana,47,5236,0,147,38,4242,847
2020-11-25,Haiti,5,9229,0,232,30,7916,1081
2020-11-25,Holy See,0,27,0,0,0,15,12
2020-11-25,Honduras,905,106116,19,2888,390,47006,56222
2020-11-25,Hungary,3806,185687,106,4114,0,44020,137553
2020-11-25,Iceland,14,5312,0,26,24,5110,176
2020-11-25,India,44489,9266705,524,135223,36367,8679138,452344
2020-11-25,Indonesia,5534,511836,114,16225,4494,429807,65804
